uid,platform_number,cycle_number,latitude,longitude,pressure,temperature,salinity,juld
3836,3901831,227,-49.30909,62.20086,1608.0,2.1579999923706055,34.76300048828125,19753.657685185186
3837,3901831,227,-49.30909,62.20086,1610.0400390625,2.1579999923706055,34.76300048828125,19753.657685185186
3838,3901831,227,-49.30909,62.20086,1612.0799560546875,2.1579999923706055,34.76300048828125,19753.657685185186
3839,3901831,227,-49.30909,62.20086,1614.0,2.1579999923706055,34.76300048828125,19753.657685185186
3840,3901831,227,-49.30909,62.20086,1615.8800048828125,2.1579999923706055,34.76300048828125,19753.657685185186
3841,3901831,227,-49.30909,62.20086,1617.9599609375,2.1579999923706055,34.76300048828125,19753.657685185186
3842,3901831,227,-49.30909,62.20086,1620.0,2.1579999923706055,34.76300048828125,19753.657685185186
3843,3901831,227,-49.30909,62.20086,1622.0,2.1579999923706055,34.76300048828125,19753.657685185186
3844,3901831,227,-49.30909,62.20086,1623.9599609375,2.1579999923706055,34.76300048828125,19753.657685185186
3845,3901831,227,-49.30909,62.20086,1625.9599609375,2.1570000648498535,34.76300048828125,19753.657685185186
3846,3901831,227,-49.30909,62.20086,1627.9599609375,2.1570000648498535,34.76300048828125,19753.657685185186
3847,3901831,227,-49.30909,62.20086,1630.0,2.1549999713897705,34.763999938964844,19753.657685185186
3848,3901831,227,-49.30909,62.20086,1632.0,2.1530001163482666,34.76300048828125,19753.657685185186
3849,3901831,227,-49.30909,62.20086,1633.9599609375,2.1530001163482666,34.76300048828125,19753.657685185186
3850,3901831,227,-49.30909,62.20086,1635.9599609375,2.1519999504089355,34.76300048828125,19753.657685185186
3851,3901831,227,-49.30909,62.20086,1637.9200439453125,2.1519999504089355,34.76300048828125,19753.657685185186
3852,3901831,227,-49.30909,62.20086,1640.0,2.1519999504089355,34.76300048828125,19753.657685185186
3853,3901831,227,-49.30909,62.20086,1641.9599609375,2.1519999504089355,34.76300048828125,19753.657685185186
3854,3901831,227,-49.30909,62.20086,1643.9599609375,2.1519999504089355,34.76300048828125,19753.657685185186
3855,3901831,227,-49.30909,62.20086,1646.0,2.1489999294281006,34.763999938964844,19753.657685185186
3856,3901831,227,-49.30909,62.20086,1648.0,2.1459999084472656,34.763999938964844,19753.657685185186
3857,3901831,227,-49.30909,62.20086,1650.0400390625,2.1429998874664307,34.763999938964844,19753.657685185186
3858,3901831,227,-49.30909,62.20086,1652.0400390625,2.1410000324249268,34.763999938964844,19753.657685185186
3859,3901831,227,-49.30909,62.20086,1654.0,2.138000011444092,34.763999938964844,19753.657685185186
3860,3901831,227,-49.30909,62.20086,1655.9599609375,2.134999990463257,34.76499938964844,19753.657685185186
3861,3901831,227,-49.30909,62.20086,1658.0,2.134000062942505,34.76499938964844,19753.657685185186
3862,3901831,227,-49.30909,62.20086,1660.0400390625,2.134000062942505,34.76499938964844,19753.657685185186
3863,3901831,227,-49.30909,62.20086,1662.0799560546875,2.134999990463257,34.76499938964844,19753.657685185186
3864,3901831,227,-49.30909,62.20086,1664.0,2.134999990463257,34.76499938964844,19753.657685185186
3865,3901831,227,-49.30909,62.20086,1665.9599609375,2.134000062942505,34.76499938964844,19753.657685185186
3866,3901831,227,-49.30909,62.20086,1668.0,2.134000062942505,34.76499938964844,19753.657685185186
3867,3901831,227,-49.30909,62.20086,1669.9599609375,2.134000062942505,34.76499938964844,19753.657685185186
3868,3901831,227,-49.30909,62.20086,1672.0,2.134000062942505,34.76499938964844,19753.657685185186
3869,3901831,227,-49.30909,62.20086,1673.9599609375,2.132999897003174,34.76499938964844,19753.657685185186
3870,3901831,227,-49.30909,62.20086,1675.9200439453125,2.134000062942505,34.76499938964844,19753.657685185186
3871,3901831,227,-49.30909,62.20086,1678.0400390625,2.134000062942505,34.76499938964844,19753.657685185186
3872,3901831,227,-49.30909,62.20086,1680.0799560546875,2.132999897003174,34.76499938964844,19753.657685185186
3873,3901831,227,-49.30909,62.20086,1682.0,2.13100004196167,34.76499938964844,19753.657685185186
3874,3901831,227,-49.30909,62.20086,1683.9200439453125,2.128999948501587,34.76499938964844,19753.657685185186
3875,3901831,227,-49.30909,62.20086,1685.8800048828125,2.127000093460083,34.76499938964844,19753.657685185186
3876,3901831,227,-49.30909,62.20086,1687.9599609375,2.121999979019165,34.76599884033203,19753.657685185186
3877,3901831,227,-49.30909,62.20086,1689.9599609375,2.119999885559082,34.76599884033203,19753.657685185186
3878,3901831,227,-49.30909,62.20086,1692.0,2.11899995803833,34.76599884033203,19753.657685185186
3879,3901831,227,-49.30909,62.20086,1693.9599609375,2.117000102996826,34.76599884033203,19753.657685185186
3880,3901831,227,-49.30909,62.20086,1695.8800048828125,2.117000102996826,34.76599884033203,19753.657685185186
3881,3901831,227,-49.30909,62.20086,1697.9599609375,2.117000102996826,34.76599884033203,19753.657685185186
3882,3901831,227,-49.30909,62.20086,1699.9599609375,2.115999937057495,34.76599884033203,19753.657685185186
3883,3901831,227,-49.30909,62.20086,1701.9599609375,2.114000082015991,34.766998291015625,19753.657685185186
3884,3901831,227,-49.30909,62.20086,1704.0,2.114000082015991,34.76599884033203,19753.657685185186
3885,3901831,227,-49.30909,62.20086,1705.9200439453125,2.111999988555908,34.76599884033203,19753.657685185186
3886,3901831,227,-49.30909,62.20086,1708.0,2.1089999675750732,34.766998291015625,19753.657685185186
3887,3901831,227,-49.30909,62.20086,1710.0799560546875,2.1070001125335693,34.766998291015625,19753.657685185186
3888,3901831,227,-49.30909,62.20086,1712.0,2.1050000190734863,34.766998291015625,19753.657685185186
3889,3901831,227,-49.30909,62.20086,1713.9200439453125,2.0999999046325684,34.768001556396484,19753.657685185186
3890,3901831,227,-49.30909,62.20086,1716.0,2.0980000495910645,34.768001556396484,19753.657685185186
3891,3901831,227,-49.30909,62.20086,1718.0400390625,2.0940001010894775,34.768001556396484,19753.657685185186
3892,3901831,227,-49.30909,62.20086,1720.0400390625,2.0899999141693115,34.768001556396484,19753.657685185186
3893,3901831,227,-49.30909,62.20086,1722.0,2.0850000381469727,34.768001556396484,19753.657685185186
3894,3901831,227,-49.30909,62.20086,1723.9200439453125,2.0799999237060547,34.76900100708008,19753.657685185186
3895,3901831,227,-49.30909,62.20086,1725.9599609375,2.078000068664551,34.76900100708008,19753.657685185186
3896,3901831,227,-49.30909,62.20086,1728.0400390625,2.0759999752044678,34.76900100708008,19753.657685185186
3897,3901831,227,-49.30909,62.20086,1730.0,2.0739998817443848,34.76900100708008,19753.657685185186
3898,3901831,227,-49.30909,62.20086,1732.0,2.072999954223633,34.76900100708008,19753.657685185186
3899,3901831,227,-49.30909,62.20086,1734.0,2.069999933242798,34.76900100708008,19753.657685185186
3900,3901831,227,-49.30909,62.20086,1736.0,2.068000078201294,34.76900100708008,19753.657685185186
3901,3901831,227,-49.30909,62.20086,1738.0,2.068000078201294,34.76900100708008,19753.657685185186
3902,3901831,227,-49.30909,62.20086,1740.0799560546875,2.065999984741211,34.76900100708008,19753.657685185186
3903,3901831,227,-49.30909,62.20086,1742.0,2.065000057220459,34.76900100708008,19753.657685185186
3904,3901831,227,-49.30909,62.20086,1744.0,2.065000057220459,34.76900100708008,19753.657685185186
3905,3901831,227,-49.30909,62.20086,1746.0,2.065000057220459,34.76900100708008,19753.657685185186
3906,3901831,227,-49.30909,62.20086,1747.9200439453125,2.062999963760376,34.76900100708008,19753.657685185186
3907,3901831,227,-49.30909,62.20086,1749.9599609375,2.062999963760376,34.76900100708008,19753.657685185186
3908,3901831,227,-49.30909,62.20086,1752.0,2.062000036239624,34.76900100708008,19753.657685185186
3909,3901831,227,-49.30909,62.20086,1754.0,2.059999942779541,34.76900100708008,19753.657685185186
3910,3901831,227,-49.30909,62.20086,1756.0,2.059000015258789,34.77000045776367,19753.657685185186
3911,3901831,227,-49.30909,62.20086,1758.0,2.058000087738037,34.77000045776367,19753.657685185186
3912,3901831,227,-49.30909,62.20086,1760.0,2.058000087738037,34.76900100708008,19753.657685185186
3913,3901831,227,-49.30909,62.20086,1762.0400390625,2.058000087738037,34.76900100708008,19753.657685185186
3914,3901831,227,-49.30909,62.20086,1763.9599609375,2.058000087738037,34.76900100708008,19753.657685185186
3915,3901831,227,-49.30909,62.20086,1765.9200439453125,2.056999921798706,34.76900100708008,19753.657685185186
3916,3901831,227,-49.30909,62.20086,1767.9599609375,2.055999994277954,34.77000045776367,19753.657685185186
3917,3901831,227,-49.30909,62.20086,1769.9599609375,2.055999994277954,34.77000045776367,19753.657685185186
3918,3901831,227,-49.30909,62.20086,1772.0400390625,2.055000066757202,34.77000045776367,19753.657685185186
3919,3901831,227,-49.30909,62.20086,1774.0400390625,2.053999900817871,34.77000045776367,19753.657685185186
3920,3901831,227,-49.30909,62.20086,1776.0,2.053999900817871,34.77000045776367,19753.657685185186
3921,3901831,227,-49.30909,62.20086,1778.0799560546875,2.053999900817871,34.77000045776367,19753.657685185186
3922,3901831,227,-49.30909,62.20086,1780.0400390625,2.052999973297119,34.77000045776367,19753.657685185186
3923,3901831,227,-49.30909,62.20086,1781.9599609375,2.052999973297119,34.77000045776367,19753.657685185186
3924,3901831,227,-49.30909,62.20086,1784.0,2.052999973297119,34.77000045776367,19753.657685185186
3925,3901831,227,-49.30909,62.20086,1786.0,2.052999973297119,34.77000045776367,19753.657685185186
3926,3901831,227,-49.30909,62.20086,1787.9200439453125,2.052000045776367,34.77000045776367,19753.657685185186
3927,3901831,227,-49.30909,62.20086,1789.9200439453125,2.0429999828338623,34.770999908447266,19753.657685185186
3928,3901831,227,-49.30909,62.20086,1791.9200439453125,2.0399999618530273,34.77000045776367,19753.657685185186
3929,3901831,227,-49.30909,62.20086,1794.0,2.0390000343322754,34.770999908447266,19753.657685185186
3930,3901831,227,-49.30909,62.20086,1796.1199951171875,2.0350000858306885,34.770999908447266,19753.657685185186
3931,3901831,227,-49.30909,62.20086,1798.0,2.0350000858306885,34.770999908447266,19753.657685185186
3932,3901831,227,-49.30909,62.20086,1799.9599609375,2.0339999198913574,34.770999908447266,19753.657685185186
3933,3901831,227,-49.30909,62.20086,1801.9599609375,2.0339999198913574,34.770999908447266,19753.657685185186
3934,3901831,227,-49.30909,62.20086,1804.0,2.0329999923706055,34.770999908447266,19753.657685185186
3935,3901831,227,-49.30909,62.20086,1806.0,2.0320000648498535,34.770999908447266,19753.657685185186
3936,3901831,227,-49.30909,62.20086,1808.0,2.0309998989105225,34.770999908447266,19753.657685185186
3937,3901831,227,-49.30909,62.20086,1810.0400390625,2.0299999713897705,34.770999908447266,19753.657685185186
3938,3901831,227,-49.30909,62.20086,1812.0799560546875,2.0299999713897705,34.770999908447266,19753.657685185186
3939,3901831,227,-49.30909,62.20086,1814.0,2.0299999713897705,34.770999908447266,19753.657685185186
3940,3901831,227,-49.30909,62.20086,1815.9599609375,2.0299999713897705,34.770999908447266,19753.657685185186
3941,3901831,227,-49.30909,62.20086,1818.0,2.0290000438690186,34.770999908447266,19753.657685185186
3942,3901831,227,-49.30909,62.20086,1820.0,2.0290000438690186,34.770999908447266,19753.657685185186
3943,3901831,227,-49.30909,62.20086,1821.9599609375,2.0290000438690186,34.770999908447266,19753.657685185186
3944,3901831,227,-49.30909,62.20086,1824.0400390625,2.0280001163482666,34.770999908447266,19753.657685185186
3945,3901831,227,-49.30909,62.20086,1826.0799560546875,2.0290000438690186,34.770999908447266,19753.657685185186
3946,3901831,227,-49.30909,62.20086,1828.0400390625,2.0269999504089355,34.770999908447266,19753.657685185186
3947,3901831,227,-49.30909,62.20086,1830.0,2.0260000228881836,34.770999908447266,19753.657685185186
3948,3901831,227,-49.30909,62.20086,1832.0,2.0260000228881836,34.770999908447266,19753.657685185186
3949,3901831,227,-49.30909,62.20086,1834.0,2.0250000953674316,34.770999908447266,19753.657685185186
3950,3901831,227,-49.30909,62.20086,1836.0400390625,2.0239999294281006,34.770999908447266,19753.657685185186
3951,3901831,227,-49.30909,62.20086,1838.0400390625,2.0230000019073486,34.770999908447266,19753.657685185186
3952,3901831,227,-49.30909,62.20086,1840.0,2.0230000019073486,34.770999908447266,19753.657685185186
3953,3901831,227,-49.30909,62.20086,1841.9599609375,2.0230000019073486,34.770999908447266,19753.657685185186
3954,3901831,227,-49.30909,62.20086,1844.0,2.0220000743865967,34.770999908447266,19753.657685185186
3955,3901831,227,-49.30909,62.20086,1846.0799560546875,2.0220000743865967,34.770999908447266,19753.657685185186
3956,3901831,227,-49.30909,62.20086,1848.0799560546875,2.0209999084472656,34.77199935913086,19753.657685185186
3957,3901831,227,-49.30909,62.20086,1850.0,2.0179998874664307,34.770999908447266,19753.657685185186
3958,3901831,227,-49.30909,62.20086,1851.9200439453125,2.0179998874664307,34.77199935913086,19753.657685185186
3959,3901831,227,-49.30909,62.20086,1853.9200439453125,2.0179998874664307,34.770999908447266,19753.657685185186
3960,3901831,227,-49.30909,62.20086,1856.0400390625,2.01200008392334,34.77199935913086,19753.657685185186
3961,3901831,227,-49.30909,62.20086,1858.0799560546875,2.006999969482422,34.770999908447266,19753.657685185186
3962,3901831,227,-49.30909,62.20086,1860.0400390625,2.000999927520752,34.77199935913086,19753.657685185186
3963,3901831,227,-49.30909,62.20086,1862.0,1.9950000047683716,34.77199935913086,19753.657685185186
3964,3901831,227,-49.30909,62.20086,1864.0,1.9869999885559082,34.77199935913086,19753.657685185186
3965,3901831,227,-49.30909,62.20086,1865.9599609375,1.9830000400543213,34.77199935913086,19753.657685185186
3966,3901831,227,-49.30909,62.20086,1868.0,1.9759999513626099,34.77299880981445,19753.657685185186
3967,3901831,227,-49.30909,62.20086,1870.0400390625,1.9739999771118164,34.77199935913086,19753.657685185186
3968,3901831,227,-49.30909,62.20086,1872.0,1.9700000286102295,34.77199935913086,19753.657685185186
3969,3901831,227,-49.30909,62.20086,1874.0,1.9700000286102295,34.77199935913086,19753.657685185186
3970,3901831,227,-49.30909,62.20086,1876.0,1.9700000286102295,34.77199935913086,19753.657685185186
3971,3901831,227,-49.30909,62.20086,1878.0,1.965999960899353,34.77199935913086,19753.657685185186
3972,3901831,227,-49.30909,62.20086,1880.0,1.9620000123977661,34.770999908447266,19753.657685185186
3973,3901831,227,-49.30909,62.20086,1881.9200439453125,1.9520000219345093,34.77199935913086,19753.657685185186
3974,3901831,227,-49.30909,62.20086,1883.9599609375,1.9490000009536743,34.77199935913086,19753.657685185186
3975,3901831,227,-49.30909,62.20086,1885.9599609375,1.9450000524520874,34.77199935913086,19753.657685185186
3976,3901831,227,-49.30909,62.20086,1888.0,1.9429999589920044,34.77199935913086,19753.657685185186
3977,3901831,227,-49.30909,62.20086,1890.0,1.940999984741211,34.77199935913086,19753.657685185186
3978,3901831,227,-49.30909,62.20086,1891.9599609375,1.9359999895095825,34.77199935913086,19753.657685185186
3979,3901831,227,-49.30909,62.20086,1893.9599609375,1.934999942779541,34.770999908447266,19753.657685185186
3980,3901831,227,-49.30909,62.20086,1896.0,1.930999994277954,34.77199935913086,19753.657685185186
3981,3901831,227,-49.30909,62.20086,1898.0400390625,1.9270000457763672,34.77199935913086,19753.657685185186
3982,3901831,227,-49.30909,62.20086,1899.9599609375,1.9270000457763672,34.77199935913086,19753.657685185186
3983,3901831,227,-49.30909,62.20086,1901.9599609375,1.9279999732971191,34.77199935913086,19753.657685185186
3984,3901831,227,-49.30909,62.20086,1903.9599609375,1.9270000457763672,34.77199935913086,19753.657685185186
3985,3901831,227,-49.30909,62.20086,1906.0,1.9270000457763672,34.77199935913086,19753.657685185186
3986,3901831,227,-49.30909,62.20086,1907.9599609375,1.9249999523162842,34.77199935913086,19753.657685185186
3987,3901831,227,-49.30909,62.20086,1909.9200439453125,1.9259999990463257,34.77199935913086,19753.657685185186
3988,3901831,227,-49.30909,62.20086,1911.9599609375,1.9240000247955322,34.77199935913086,19753.657685185186
3989,3901831,227,-49.30909,62.20086,1914.0,1.9240000247955322,34.77199935913086,19753.657685185186
3990,3901831,227,-49.30909,62.20086,1915.9599609375,1.9210000038146973,34.77199935913086,19753.657685185186
3991,3901831,227,-49.30909,62.20086,1918.0,1.9149999618530273,34.77199935913086,19753.657685185186
3992,3901831,227,-49.30909,62.20086,1920.0400390625,1.909000039100647,34.770999908447266,19753.657685185186
3993,3901831,227,-49.30909,62.20086,1922.0400390625,1.909999966621399,34.77199935913086,19753.657685185186
3994,3901831,227,-49.30909,62.20086,1924.0799560546875,1.9040000438690186,34.770999908447266,19753.657685185186
3995,3901831,227,-49.30909,62.20086,1926.0400390625,1.8930000066757202,34.770999908447266,19753.657685185186
3996,3901831,227,-49.30909,62.20086,1928.0,1.8860000371932983,34.77000045776367,19753.657685185186
3997,3901831,227,-49.30909,62.20086,1929.9200439453125,1.8849999904632568,34.77000045776367,19753.657685185186
3998,3901831,227,-49.30909,62.20086,1932.0400390625,1.8830000162124634,34.77000045776367,19753.657685185186
3999,3901831,227,-49.30909,62.20086,1934.1199951171875,1.8839999437332153,34.77000045776367,19753.657685185186
4000,3901831,227,-49.30909,62.20086,1936.0,1.8839999437332153,34.77000045776367,19753.657685185186
4001,3901831,227,-49.30909,62.20086,1937.9200439453125,1.8839999437332153,34.77000045776367,19753.657685185186
4002,3901831,227,-49.30909,62.20086,1939.9599609375,1.8839999437332153,34.77000045776367,19753.657685185186
4003,3901831,227,-49.30909,62.20086,1942.0400390625,1.8849999904632568,34.770999908447266,19753.657685185186
4004,3901831,227,-49.30909,62.20086,1944.0,1.878999948501587,34.77000045776367,19753.657685185186
4005,3901831,227,-49.30909,62.20086,1946.0,1.878000020980835,34.77000045776367,19753.657685185186
4006,3901831,227,-49.30909,62.20086,1947.9599609375,1.878999948501587,34.77000045776367,19753.657685185186
4007,3901831,227,-49.30909,62.20086,1949.9599609375,1.8799999952316284,34.77000045776367,19753.657685185186
4008,3901831,227,-49.30909,62.20086,1952.0,1.8799999952316284,34.77000045776367,19753.657685185186
4009,3901831,227,-49.30909,62.20086,1953.9200439453125,1.8769999742507935,34.77000045776367,19753.657685185186
4010,3901831,227,-49.30909,62.20086,1955.9599609375,1.8760000467300415,34.76900100708008,19753.657685185186
4011,3901831,227,-49.30909,62.20086,1958.0,1.8760000467300415,34.76900100708008,19753.657685185186
4012,3901831,227,-49.30909,62.20086,1960.0,1.8739999532699585,34.76900100708008,19753.657685185186
4013,3901831,227,-49.30909,62.20086,1962.0,1.8730000257492065,34.76900100708008,19753.657685185186
4014,3901831,227,-49.30909,62.20086,1964.0400390625,1.871000051498413,34.76900100708008,19753.657685185186
4015,3901831,227,-49.30909,62.20086,1966.0400390625,1.8700000047683716,34.76900100708008,19753.657685185186
4016,3901831,227,-49.30909,62.20086,1968.0,1.8660000562667847,34.76900100708008,19753.657685185186
4017,3901831,227,-49.30909,62.20086,1970.0400390625,1.8660000562667847,34.76900100708008,19753.657685185186
4018,3901831,227,-49.30909,62.20086,1972.0,1.8639999628067017,34.76900100708008,19753.657685185186
4019,3901831,227,-49.30909,62.20086,1974.0,1.8630000352859497,34.76900100708008,19753.657685185186
4020,3901831,227,-49.30909,62.20086,1976.0400390625,1.8589999675750732,34.76900100708008,19753.657685185186
4021,3901831,227,-49.30909,62.20086,1978.0400390625,1.8609999418258667,34.76900100708008,19753.657685185186
4022,3901831,227,-49.30909,62.20086,1980.0,1.8600000143051147,34.768001556396484,19753.657685185186
4023,3901831,227,-49.30909,62.20086,1981.9599609375,1.847000002861023,34.768001556396484,19753.657685185186
4024,3901831,227,-49.30909,62.20086,1983.9599609375,1.850000023841858,34.768001556396484,19753.657685185186
4025,3901831,227,-49.30909,62.20086,1986.0400390625,1.8450000286102295,34.768001556396484,19753.657685185186
4026,3901831,227,-49.30909,62.20086,1988.0400390625,1.8420000076293945,34.768001556396484,19753.657685185186
4027,3901831,227,-49.30909,62.20086,1990.0400390625,1.8420000076293945,34.768001556396484,19753.657685185186
4028,3901831,227,-49.30909,62.20086,1992.0799560546875,1.8389999866485596,34.768001556396484,19753.657685185186
4029,3901831,227,-49.30909,62.20086,1994.0400390625,1.8339999914169312,34.768001556396484,19753.657685185186
4030,3901831,227,-49.30909,62.20086,1996.0,1.8320000171661377,34.768001556396484,19753.657685185186
4031,3901831,227,-49.30909,62.20086,1997.9599609375,1.8309999704360962,34.768001556396484,19753.657685185186
4032,3901831,227,-49.30909,62.20086,2000.0,1.8259999752044678,34.768001556396484,19753.657685185186
4033,3901831,227,-49.30909,62.20086,2002.0,1.8250000476837158,34.766998291015625,19753.657685185186
4034,3901831,227,-49.30909,62.20086,2004.0400390625,1.8250000476837158,34.768001556396484,19753.657685185186
4035,3901831,227,-49.30909,62.20086,2005.56005859375,1.8229999542236328,34.768001556396484,19753.657685185186
4036,3901831,228,-48.97162,62.14663,0.9599999785423279,5.252999782562256,33.73699951171875,19763.564189814813
4037,3901831,228,-48.97162,62.14663,2.0399999618530273,5.249000072479248,33.73699951171875,19763.564189814813
4038,3901831,228,-48.97162,62.14663,3.0399999618530273,5.239999771118164,33.737998962402344,19763.564189814813
4039,3901831,228,-48.97162,62.14663,4.0,5.239999771118164,33.73699951171875,19763.564189814813
4040,3901831,228,-48.97162,62.14663,5.0,5.2270002365112305,33.74100112915039,19763.564189814813
4041,3901831,228,-48.97162,62.14663,6.0,5.22599983215332,33.7400016784668,19763.564189814813
4042,3901831,228,-48.97162,62.14663,7.0,5.230000019073486,33.7400016784668,19763.564189814813
4043,3901831,228,-48.97162,62.14663,8.0,5.2220001220703125,33.742000579833984,19763.564189814813
4044,3901831,228,-48.97162,62.14663,9.039999961853027,5.210000038146973,33.74399948120117,19763.564189814813
4045,3901831,228,-48.97162,62.14663,10.239999771118164,5.196000099182129,33.74800109863281,19763.564189814813
4046,3901831,228,-48.97162,62.14663,11.960000038146973,5.163000106811523,33.75600051879883,19763.564189814813
4047,3901831,228,-48.97162,62.14663,14.079999923706055,5.11299991607666,33.76900100708008,19763.564189814813
4048,3901831,228,-48.97162,62.14663,16.0,5.1020002365112305,33.770999908447266,19763.564189814813
4049,3901831,228,-48.97162,62.14663,18.0,5.093999862670898,33.770999908447266,19763.564189814813
4050,3901831,228,-48.97162,62.14663,20.040000915527344,5.090000152587891,33.770999908447266,19763.564189814813
4051,3901831,228,-48.97162,62.14663,22.040000915527344,5.086999893188477,33.770999908447266,19763.564189814813
4052,3901831,228,-48.97162,62.14663,24.0,5.085999965667725,33.770999908447266,19763.564189814813
4053,3901831,228,-48.97162,62.14663,25.959999084472656,5.084000110626221,33.770999908447266,19763.564189814813
4054,3901831,228,-48.97162,62.14663,27.920000076293945,5.078999996185303,33.770999908447266,19763.564189814813
4055,3901831,228,-48.97162,62.14663,29.959999084472656,5.073999881744385,33.770999908447266,19763.564189814813
4056,3901831,228,-48.97162,62.14663,32.0,5.061999797821045,33.770999908447266,19763.564189814813
4057,3901831,228,-48.97162,62.14663,34.0,5.048999786376953,33.77199935913086,19763.564189814813
4058,3901831,228,-48.97162,62.14663,35.959999084472656,5.034999847412109,33.770999908447266,19763.564189814813
4059,3901831,228,-48.97162,62.14663,38.0,5.0329999923706055,33.770999908447266,19763.564189814813
4060,3901831,228,-48.97162,62.14663,39.959999084472656,5.025000095367432,33.770999908447266,19763.564189814813
4061,3901831,228,-48.97162,62.14663,42.0,5.014999866485596,33.77199935913086,19763.564189814813
4062,3901831,228,-48.97162,62.14663,44.040000915527344,4.99399995803833,33.775001525878906,19763.564189814813
4063,3901831,228,-48.97162,62.14663,45.959999084472656,4.9770002365112305,33.7760009765625,19763.564189814813
4064,3901831,228,-48.97162,62.14663,47.959999084472656,4.966000080108643,33.777000427246094,19763.564189814813
4065,3901831,228,-48.97162,62.14663,50.040000915527344,4.952000141143799,33.777000427246094,19763.564189814813
4066,3901831,228,-48.97162,62.14663,52.0,4.927000045776367,33.77799987792969,19763.564189814813
4067,3901831,228,-48.97162,62.14663,53.91999816894531,4.877999782562256,33.78099822998047,19763.564189814813
4068,3901831,228,-48.97162,62.14663,56.0,4.796999931335449,33.78499984741211,19763.564189814813
4069,3901831,228,-48.97162,62.14663,58.040000915527344,4.73799991607666,33.7859992980957,19763.564189814813
4070,3901831,228,-48.97162,62.14663,60.0,4.699999809265137,33.7869987487793,19763.564189814813
4071,3901831,228,-48.97162,62.14663,62.0,4.676000118255615,33.790000915527344,19763.564189814813
4072,3901831,228,-48.97162,62.14663,63.959999084472656,4.64900016784668,33.79100036621094,19763.564189814813
4073,3901831,228,-48.97162,62.14663,65.95999908447266,4.636000156402588,33.790000915527344,19763.564189814813
4074,3901831,228,-48.97162,62.14663,68.0,4.630000114440918,33.790000915527344,19763.564189814813
4075,3901831,228,-48.97162,62.14663,70.0,4.622000217437744,33.79100036621094,19763.564189814813
4076,3901831,228,-48.97162,62.14663,71.95999908447266,4.598999977111816,33.79199981689453,19763.564189814813
4077,3901831,228,-48.97162,62.14663,73.91999816894531,4.585000038146973,33.79199981689453,19763.564189814813
4078,3901831,228,-48.97162,62.14663,75.95999908447266,4.581999778747559,33.79199981689453,19763.564189814813
4079,3901831,228,-48.97162,62.14663,77.95999908447266,4.578000068664551,33.79199981689453,19763.564189814813
4080,3901831,228,-48.97162,62.14663,80.0,4.565000057220459,33.792999267578125,19763.564189814813
4081,3901831,228,-48.97162,62.14663,82.04000091552734,4.550000190734863,33.792999267578125,19763.564189814813
4082,3901831,228,-48.97162,62.14663,84.04000091552734,4.540999889373779,33.792999267578125,19763.564189814813
4083,3901831,228,-48.97162,62.14663,86.0,4.5229997634887695,33.792999267578125,19763.564189814813
4084,3901831,228,-48.97162,62.14663,88.0,4.480000019073486,33.79600143432617,19763.564189814813
4085,3901831,228,-48.97162,62.14663,90.08000183105469,4.38700008392334,33.797000885009766,19763.564189814813
4086,3901831,228,-48.97162,62.14663,92.08000183105469,4.311999797821045,33.80099868774414,19763.564189814813
4087,3901831,228,-48.97162,62.14663,94.04000091552734,4.230999946594238,33.80500030517578,19763.564189814813
4088,3901831,228,-48.97162,62.14663,96.04000091552734,4.172999858856201,33.80400085449219,19763.564189814813
4089,3901831,228,-48.97162,62.14663,97.95999908447266,4.105999946594238,33.808998107910156,19763.564189814813
4090,3901831,228,-48.97162,62.14663,99.80000305175781,3.9600000381469727,33.814998626708984,19763.564189814813
4091,3901831,228,-48.97162,62.14663,102.0,3.871999979019165,33.816001892089844,19763.564189814813
4092,3901831,228,-48.97162,62.14663,103.95999908447266,3.7909998893737793,33.81999969482422,19763.564189814813
4093,3901831,228,-48.97162,62.14663,106.0,3.7149999141693115,33.82400131225586,19763.564189814813
4094,3901831,228,-48.97162,62.14663,107.95999908447266,3.691999912261963,33.82400131225586,19763.564189814813
4095,3901831,228,-48.97162,62.14663,109.95999908447266,3.671999931335449,33.823001861572266,19763.564189814813
4096,3901831,228,-48.97162,62.14663,112.08000183105469,3.5859999656677246,33.83000183105469,19763.564189814813
4097,3901831,228,-48.97162,62.14663,114.04000091552734,3.5,33.82899856567383,19763.564189814813
4098,3901831,228,-48.97162,62.14663,116.0,3.434999942779541,33.83100128173828,19763.564189814813
4099,3901831,228,-48.97162,62.14663,118.0,3.3959999084472656,33.82899856567383,19763.564189814813
4100,3901831,228,-48.97162,62.14663,120.04000091552734,3.380000114440918,33.82899856567383,19763.564189814813
4101,3901831,228,-48.97162,62.14663,122.08000183105469,3.302999973297119,33.83100128173828,19763.564189814813
4102,3901831,228,-48.97162,62.14663,124.0,3.2720000743865967,33.82899856567383,19763.564189814813
4103,3901831,228,-48.97162,62.14663,125.91999816894531,3.2639999389648438,33.82899856567383,19763.564189814813
4104,3901831,228,-48.97162,62.14663,127.95999908447266,3.247999906539917,33.82899856567383,19763.564189814813
4105,3901831,228,-48.97162,62.14663,129.9199981689453,3.188999891281128,33.83100128173828,19763.564189814813
4106,3901831,228,-48.97162,62.14663,131.9199981689453,3.121000051498413,33.83399963378906,19763.564189814813
